Serial Number;205309
Device Identity;205309-100mH2O
Exported from File;C:\Users\vaw\Documents\KELLER\LOGGER_5\data\205309-100mH2O_26_08_2021-08_30_00.DX5
Record Start Time;26/08/2021 08:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;mS/cm
No;;Date;Time;P1;TOB1;ConRaw
14736;;26/08/2021;12:35:35;760,849;18,65;0,00002;
14737;;26/08/2021;12:35:36;760,849;18,65;0,00003;
14738;;26/08/2021;12:35:37;760,849;18,65;0,00002;
14739;;26/08/2021;12:35:38;760,849;18,67;0,00002;
14740;;26/08/2021;12:35:39;760,849;18,67;0,00002;
14741;;26/08/2021;12:35:40;760,849;18,67;0,00002;
14742;;26/08/2021;12:35:41;761,063;18,67;0,00002;
14743;;26/08/2021;12:35:42;760,849;18,67;0,00002;
14744;;26/08/2021;12:35:43;760,849;18,67;0,00002;
14745;;26/08/2021;12:35:44;760,849;18,67;0,00002;
14746;;26/08/2021;12:35:45;760,834;18,67;0,00002;
14747;;26/08/2021;12:35:46;760,834;18,67;0,00002;
14748;;26/08/2021;12:35:47;760,834;18,68;0,00002;
14749;;26/08/2021;12:35:48;760,834;18,67;0,00002;
14750;;26/08/2021;12:35:49;760,834;18,68;0,00002;
14751;;26/08/2021;12:35:50;761,047;18,68;0,00002;
14752;;26/08/2021;12:35:51;760,834;18,68;0,00002;
14753;;26/08/2021;12:35:52;760,620;18,70;0,00002;
14754;;26/08/2021;12:35:53;760,620;18,68;0,00002;
14755;;26/08/2021;12:35:54;760,834;18,68;0,00001;
14756;;26/08/2021;12:35:55;760,818;18,70;0,00002;
14757;;26/08/2021;12:35:56;760,818;18,70;0,00002;
14758;;26/08/2021;12:35:57;760,818;18,70;0,00002;
14759;;26/08/2021;12:35:58;760,818;18,70;0,00002;
14760;;26/08/2021;12:35:59;760,605;18,70;0,00002;
14761;;26/08/2021;12:36:00;760,818;18,72;0,00002;
14762;;26/08/2021;12:36:01;760,605;18,72;0,00002;
14763;;26/08/2021;12:36:02;760,818;18,72;0,00001;
14764;;26/08/2021;12:36:03;760,818;18,72;0,00002;
14765;;26/08/2021;12:36:04;760,605;18,72;0,00003;
14766;;26/08/2021;12:36:05;760,803;18,72;0,00002;
14767;;26/08/2021;12:36:06;760,803;18,73;0,00002;
14768;;26/08/2021;12:36:07;760,590;18,72;0,00002;
14769;;26/08/2021;12:36:08;760,803;18,72;0,00003;
14770;;26/08/2021;12:36:09;760,803;18,73;0,00002;
14771;;26/08/2021;12:36:10;760,803;18,73;0,00001;
14772;;26/08/2021;12:36:11;760,803;18,75;0,00002;
14773;;26/08/2021;12:36:12;760,803;18,75;0,00002;
14774;;26/08/2021;12:36:13;760,803;18,75;0,00002;
14775;;26/08/2021;12:36:14;760,803;18,73;0,00002;
14776;;26/08/2021;12:36:15;760,574;18,75;0,00002;
14777;;26/08/2021;12:36:16;760,574;18,73;0,00002;
14778;;26/08/2021;12:36:17;761,002;18,75;0,00002;
14779;;26/08/2021;12:36:18;761,002;18,75;0,00002;
14780;;26/08/2021;12:36:19;760,788;18,75;0,00003;
14781;;26/08/2021;12:36:20;760,574;18,75;0,00002;
14782;;26/08/2021;12:36:21;760,788;18,75;0,00002;
14783;;26/08/2021;12:36:22;760,788;18,75;0,00002;
14784;;26/08/2021;12:36:23;760,788;18,75;0,00002;
14785;;26/08/2021;12:36:24;761,002;18,77;0,00002;
14786;;26/08/2021;12:36:25;760,986;18,77;0,00002;
14787;;26/08/2021;12:36:26;760,986;18,77;0,00002;
14788;;26/08/2021;12:36:27;760,773;18,77;0,00002;
14789;;26/08/2021;12:36:28;760,773;18,77;0,00002;
14790;;26/08/2021;12:36:29;760,773;18,77;0,00003;
14791;;26/08/2021;12:36:30;760,986;18,77;0,00002;
14792;;26/08/2021;12:36:31;760,773;18,78;0,00003;
14793;;26/08/2021;12:36:32;760,773;18,77;0,00002;
14794;;26/08/2021;12:36:33;760,773;18,77;0,00002;
14795;;26/08/2021;12:36:34;760,559;18,77;0,00002;
14796;;26/08/2021;12:36:35;760,773;18,77;0,00001;
14797;;26/08/2021;12:36:36;760,986;18,77;0,00002;
14798;;26/08/2021;12:36:37;760,559;18,78;0,00002;
14799;;26/08/2021;12:36:38;760,773;18,77;0,00002;
14800;;26/08/2021;12:36:39;760,559;18,78;0,00002;
14801;;26/08/2021;12:36:40;760,559;18,77;0,00003;
14802;;26/08/2021;12:36:41;760,773;18,78;0,00002;
14803;;26/08/2021;12:36:42;760,559;18,78;0,00002;
14804;;26/08/2021;12:36:43;760,773;18,78;0,00002;
14805;;26/08/2021;12:36:44;760,773;18,77;0,00002;
14806;;26/08/2021;12:36:45;760,773;18,77;0,00002;
14807;;26/08/2021;12:36:46;760,986;18,78;0,00002;
14808;;26/08/2021;12:36:47;760,986;18,80;0,00002;
14809;;26/08/2021;12:36:48;760,986;18,78;0,00002;
14810;;26/08/2021;12:36:49;760,986;18,78;0,00002;
14811;;26/08/2021;12:36:50;760,986;18,78;0,00002;
14812;;26/08/2021;12:36:51;760,773;18,78;0,00003;
14813;;26/08/2021;12:36:52;760,986;18,78;0,00002;
14814;;26/08/2021;12:36:53;760,773;18,78;0,00002;
14815;;26/08/2021;12:36:54;760,559;18,78;0,00001;
14816;;26/08/2021;12:36:55;760,544;18,80;0,00003;
14817;;26/08/2021;12:36:56;760,544;18,78;0,00003;
14818;;26/08/2021;12:36:57;760,757;18,78;0,00002;
14819;;26/08/2021;12:36:58;760,757;18,78;0,00003;
14820;;26/08/2021;12:36:59;760,757;18,78;0,00003;
14821;;26/08/2021;12:37:00;760,757;18,80;0,00001;
14822;;26/08/2021;12:37:01;760,544;18,80;0,00002;
14823;;26/08/2021;12:37:02;760,544;18,78;0,00002;
14824;;26/08/2021;12:37:03;760,757;18,80;0,00002;
14825;;26/08/2021;12:37:04;760,757;18,80;0,00002;
14826;;26/08/2021;12:37:05;760,757;18,80;0,00002;
14827;;26/08/2021;12:37:06;760,757;18,80;0,00002;
14828;;26/08/2021;12:37:07;760,757;18,80;0,00003;
14829;;26/08/2021;12:37:08;760,757;18,80;0,00002;
14830;;26/08/2021;12:37:09;760,757;18,80;0,00002;
14831;;26/08/2021;12:37:10;760,757;18,80;0,00002;
14832;;26/08/2021;12:37:11;760,544;18,82;0,00002;
14833;;26/08/2021;12:37:12;760,956;18,80;0,00002;
14834;;26/08/2021;12:37:13;760,544;18,82;0,00003;
14835;;26/08/2021;12:37:14;760,757;18,80;0,00002;
14836;;26/08/2021;12:37:15;760,544;18,80;0,00002;
14837;;26/08/2021;12:37:16;760,544;18,80;0,00003;
14838;;26/08/2021;12:37:17;760,544;18,82;0,00002;
14839;;26/08/2021;12:37:18;760,757;18,82;0,00003;
14840;;26/08/2021;12:37:19;760,757;18,80;0,00003;
14841;;26/08/2021;12:37:20;760,757;18,80;0,00002;
14842;;26/08/2021;12:37:21;760,757;18,80;0,00002;
14843;;26/08/2021;12:37:22;760,544;18,80;0,00002;
14844;;26/08/2021;12:37:23;760,757;18,82;0,00002;
14845;;26/08/2021;12:37:24;760,544;18,80;0,00002;
14846;;26/08/2021;12:37:25;760,757;18,80;0,00002;
14847;;26/08/2021;12:37:26;760,757;18,80;0,00002;
14848;;26/08/2021;12:37:27;760,544;18,80;0,00002;
14849;;26/08/2021;12:37:28;760,544;18,82;0,00002;
14850;;26/08/2021;12:37:29;760,757;18,82;0,00002;
14851;;26/08/2021;12:37:30;760,757;18,80;0,00002;
14852;;26/08/2021;12:37:31;760,544;18,82;0,00003;
14853;;26/08/2021;12:37:32;760,757;18,82;0,00002;
14854;;26/08/2021;12:37:33;760,956;18,82;0,00002;
14855;;26/08/2021;12:37:34;760,757;18,82;0,00001;
14856;;26/08/2021;12:37:35;760,956;18,82;0,00001;
14857;;26/08/2021;12:37:36;760,742;18,82;0,00002;
14858;;26/08/2021;12:37:37;760,956;18,80;0,00002;
14859;;26/08/2021;12:37:38;760,956;18,82;0,00002;
14860;;26/08/2021;12:37:39;760,956;18,80;0,00002;
14861;;26/08/2021;12:37:40;760,956;18,82;0,00002;
14862;;26/08/2021;12:37:41;760,956;18,82;0,00002;
14863;;26/08/2021;12:37:42;760,956;18,82;0,00002;
14864;;26/08/2021;12:37:43;760,956;18,82;0,00003;
14865;;26/08/2021;12:37:44;760,742;18,82;0,00002;
14866;;26/08/2021;12:37:45;760,956;18,82;0,00002;
14867;;26/08/2021;12:37:46;760,742;18,83;0,00003;
14868;;26/08/2021;12:37:47;760,956;18,82;0,00002;
14869;;26/08/2021;12:37:48;760,742;18,82;0,00002;
14870;;26/08/2021;12:37:49;760,956;18,83;0,00002;
14871;;26/08/2021;12:37:50;760,956;18,83;0,00002;
14872;;26/08/2021;12:37:51;760,956;18,83;0,00002;
14873;;26/08/2021;12:37:52;760,956;18,83;0,00002;
14874;;26/08/2021;12:37:53;760,956;18,83;0,00001;
14875;;26/08/2021;12:37:54;760,956;18,83;0,00002;
14876;;26/08/2021;12:37:55;760,941;18,83;0,00002;
14877;;26/08/2021;12:37:56;760,941;18,85;0,00003;
14878;;26/08/2021;12:37:57;760,727;18,83;0,00002;
14879;;26/08/2021;12:37:58;760,727;18,85;0,00002;
14880;;26/08/2021;12:37:59;760,941;18,85;0,00002;
14881;;26/08/2021;12:38:00;760,727;18,85;0,00002;
14882;;26/08/2021;12:38:01;760,941;18,85;0,00001;
14883;;26/08/2021;12:38:02;760,727;18,85;0,00002;
14884;;26/08/2021;12:38:03;760,941;18,87;0,00002;
14885;;26/08/2021;12:38:04;760,941;18,87;0,00002;
14886;;26/08/2021;12:38:05;760,910;18,89;0,00002;
14887;;26/08/2021;12:38:06;760,910;18,87;0,00002;
14888;;26/08/2021;12:38:07;760,910;18,87;0,00002;
14889;;26/08/2021;12:38:08;760,910;18,87;0,00002;
14890;;26/08/2021;12:38:09;760,910;18,87;0,00002;
14891;;26/08/2021;12:38:10;760,910;18,89;0,00002;
14892;;26/08/2021;12:38:11;760,696;18,89;0,00002;
14893;;26/08/2021;12:38:12;760,696;18,89;0,00002;
14894;;26/08/2021;12:38:13;760,483;18,89;0,00002;
14895;;26/08/2021;12:38:14;760,696;18,90;0,00002;
14896;;26/08/2021;12:38:15;760,895;18,90;0,00001;
14897;;26/08/2021;12:38:16;760,681;18,90;0,00001;
14898;;26/08/2021;12:38:17;760,681;18,90;0,00001;
14899;;26/08/2021;12:38:18;760,681;18,90;0,00002;
14900;;26/08/2021;12:38:19;760,483;18,92;0,00002;
14901;;26/08/2021;12:38:20;760,681;18,92;0,00002;
14902;;26/08/2021;12:38:21;760,483;18,92;0,00002;
14903;;26/08/2021;12:38:22;760,681;18,92;0,00002;
14904;;26/08/2021;12:38:23;760,483;18,92;0,00002;
14905;;26/08/2021;12:38:24;760,483;18,92;0,00002;
14906;;26/08/2021;12:38:25;760,666;18,94;0,00002;
14907;;26/08/2021;12:38:26;760,666;18,92;0,00002;
14908;;26/08/2021;12:38:27;760,666;18,94;0,00002;
14909;;26/08/2021;12:38:28;760,666;18,94;0,00002;
14910;;26/08/2021;12:38:29;760,666;18,94;0,00002;
14911;;26/08/2021;12:38:30;760,666;18,94;0,00002;
14912;;26/08/2021;12:38:31;760,452;18,94;0,00002;
14913;;26/08/2021;12:38:32;760,452;18,95;0,00002;
14914;;26/08/2021;12:38:33;760,880;18,94;0,00002;
14915;;26/08/2021;12:38:34;760,880;18,94;0,00002;
14916;;26/08/2021;12:38:35;760,864;18,95;0,00002;
14917;;26/08/2021;12:38:36;760,864;18,94;0,00002;
14918;;26/08/2021;12:38:37;760,864;18,94;0,00002;
14919;;26/08/2021;12:38:38;760,864;18,95;0,00002;
14920;;26/08/2021;12:38:39;760,864;18,95;0,00002;
14921;;26/08/2021;12:38:40;760,864;18,95;0,00002;
14922;;26/08/2021;12:38:41;760,864;18,95;0,00002;
14923;;26/08/2021;12:38:42;760,864;18,95;0,00002;
14924;;26/08/2021;12:38:43;761,078;18,97;0,00002;
14925;;26/08/2021;12:38:44;761,078;18,97;0,00002;
14926;;26/08/2021;12:38:45;760,864;18,97;0,00002;
14927;;26/08/2021;12:38:46;760,864;18,97;0,00002;
14928;;26/08/2021;12:38:47;760,651;18,99;0,00002;
14929;;26/08/2021;12:38:48;760,864;18,97;0,00002;
14930;;26/08/2021;12:38:49;760,864;18,99;0,00002;
14931;;26/08/2021;12:38:50;760,651;18,99;0,00002;
14932;;26/08/2021;12:38:51;760,864;18,99;0,00002;
14933;;26/08/2021;12:38:52;760,864;18,99;0,00002;
14934;;26/08/2021;12:38:53;760,864;19,00;0,00002;
14935;;26/08/2021;12:38:54;760,651;19,00;0,00002;
14936;;26/08/2021;12:38:55;760,849;18,99;0,00002;
14937;;26/08/2021;12:38:56;760,849;18,99;0,00002;
14938;;26/08/2021;12:38:57;760,635;19,00;0,00002;
14939;;26/08/2021;12:38:58;760,635;19,00;0,00002;
14940;;26/08/2021;12:38:59;760,849;19,02;0,00002;
14941;;26/08/2021;12:39:00;760,635;19,02;0,00001;
14942;;26/08/2021;12:39:01;760,849;19,02;0,00002;
14943;;26/08/2021;12:39:02;760,849;19,02;0,00002;
14944;;26/08/2021;12:39:03;760,849;19,02;0,00001;
14945;;26/08/2021;12:39:04;760,849;19,04;0,00002;
14946;;26/08/2021;12:39:05;760,818;19,02;0,00002;
14947;;26/08/2021;12:39:06;760,620;19,04;0,00002;
14948;;26/08/2021;12:39:07;760,818;19,04;0,00003;
14949;;26/08/2021;12:39:08;760,620;19,02;0,00002;
14950;;26/08/2021;12:39:09;760,818;19,04;0,00002;
14951;;26/08/2021;12:39:10;760,818;19,06;0,00002;
14952;;26/08/2021;12:39:11;760,818;19,06;0,00002;
14953;;26/08/2021;12:39:12;760,818;19,06;0,00002;
14954;;26/08/2021;12:39:13;760,818;19,06;0,00002;
14955;;26/08/2021;12:39:14;760,818;19,07;0,00002;
14956;;26/08/2021;12:39:15;760,590;19,06;0,00002;
14957;;26/08/2021;12:39:16;761,017;19,07;0,00002;
14958;;26/08/2021;12:39:17;760,590;19,07;0,00002;
14959;;26/08/2021;12:39:18;760,590;19,07;0,00002;
14960;;26/08/2021;12:39:19;760,803;19,07;0,00002;
14961;;26/08/2021;12:39:20;760,803;19,07;0,00002;
14962;;26/08/2021;12:39:21;760,803;19,09;0,00002;
14963;;26/08/2021;12:39:22;760,590;19,09;0,00002;
14964;;26/08/2021;12:39:23;760,803;19,09;0,00002;
14965;;26/08/2021;12:39:24;760,803;19,09;0,00003;
14966;;26/08/2021;12:39:25;760,773;19,11;0,00001;
14967;;26/08/2021;12:39:26;760,773;19,09;0,00002;
14968;;26/08/2021;12:39:27;760,773;19,11;0,00002;
14969;;26/08/2021;12:39:28;760,986;19,12;0,00002;
14970;;26/08/2021;12:39:29;760,773;19,11;0,00002;
14971;;26/08/2021;12:39:30;760,773;19,12;0,00002;
14972;;26/08/2021;12:39:31;760,559;19,11;0,00003;
14973;;26/08/2021;12:39:32;760,773;19,12;0,00002;
14974;;26/08/2021;12:39:33;760,773;19,12;0,00002;
14975;;26/08/2021;12:39:34;760,773;19,12;0,00001;
14976;;26/08/2021;12:39:35;760,757;19,12;0,00002;
14977;;26/08/2021;12:39:36;760,757;19,14;0,00002;
14978;;26/08/2021;12:39:37;760,757;19,14;0,00001;
14979;;26/08/2021;12:39:38;760,757;19,14;0,00002;
14980;;26/08/2021;12:39:39;760,757;19,14;0,00002;
14981;;26/08/2021;12:39:40;760,971;19,16;0,00002;
14982;;26/08/2021;12:39:41;760,757;19,14;0,00002;
14983;;26/08/2021;12:39:42;760,757;19,16;0,00002;
14984;;26/08/2021;12:39:43;760,971;19,16;0,00002;
14985;;26/08/2021;12:39:44;760,757;19,16;0,00002;
14986;;26/08/2021;12:39:45;760,742;19,16;0,00002;
14987;;26/08/2021;12:39:46;760,742;19,16;0,00002;
14988;;26/08/2021;12:39:47;760,742;19,17;0,00002;
14989;;26/08/2021;12:39:48;760,529;19,17;0,00002;
14990;;26/08/2021;12:39:49;760,529;19,16;0,00002;
14991;;26/08/2021;12:39:50;760,742;19,17;0,00002;
14992;;26/08/2021;12:39:51;760,742;19,17;0,00003;
14993;;26/08/2021;12:39:52;760,742;19,19;0,00002;
14994;;26/08/2021;12:39:53;760,742;19,19;0,00002;
14995;;26/08/2021;12:39:54;760,742;19,19;0,00002;
14996;;26/08/2021;12:39:55;760,712;19,19;0,00002;
14997;;26/08/2021;12:39:56;760,712;19,19;0,00002;
14998;;26/08/2021;12:39:57;760,925;19,21;0,00002;
14999;;26/08/2021;12:39:58;760,925;19,21;0,00002;
15000;;26/08/2021;12:39:59;760,925;19,21;0,00002;
15001;;26/08/2021;12:40:00;760,925;19,21;0,00002;
15002;;26/08/2021;12:40:01;760,712;19,23;0,00002;
15003;;26/08/2021;12:40:02;760,925;19,23;0,00001;
15004;;26/08/2021;12:40:03;760,712;19,23;0,00001;
15005;;26/08/2021;12:40:04;760,925;19,23;0,00002;
15006;;26/08/2021;12:40:05;760,895;19,24;0,00002;
15007;;26/08/2021;12:40:06;760,681;19,24;0,00002;
15008;;26/08/2021;12:40:07;760,895;19,23;0,00002;
15009;;26/08/2021;12:40:08;760,895;19,24;0,00002;
15010;;26/08/2021;12:40:09;760,681;19,24;0,00001;
15011;;26/08/2021;12:40:10;760,895;19,24;0,00002;
15012;;26/08/2021;12:40:11;760,681;19,26;0,00002;
15013;;26/08/2021;12:40:12;760,681;19,26;0,00002;
15014;;26/08/2021;12:40:13;760,681;19,26;0,00002;
15015;;26/08/2021;12:40:14;760,895;19,26;0,00001;
15016;;26/08/2021;12:40:15;760,880;19,28;0,00002;
15017;;26/08/2021;12:40:16;760,666;19,28;0,00002;
15018;;26/08/2021;12:40:17;760,666;19,28;0,00002;
15019;;26/08/2021;12:40:18;760,666;19,28;0,00002;
15020;;26/08/2021;12:40:19;760,452;19,28;0,00002;
15021;;26/08/2021;12:40:20;760,880;19,29;0,00002;
15022;;26/08/2021;12:40:21;760,452;19,29;0,00002;
15023;;26/08/2021;12:40:22;760,880;19,29;0,00002;
15024;;26/08/2021;12:40:23;760,666;19,29;0,00002;
15025;;26/08/2021;12:40:24;760,666;19,29;0,00002;
15026;;26/08/2021;12:40:25;760,651;19,31;0,00001;
15027;;26/08/2021;12:40:26;760,651;19,31;0,00002;
15028;;26/08/2021;12:40:27;760,651;19,31;0,00003;
15029;;26/08/2021;12:40:28;760,849;19,31;0,00002;
15030;;26/08/2021;12:40:29;760,849;19,31;0,00002;
15031;;26/08/2021;12:40:30;760,437;19,31;0,00002;
15032;;26/08/2021;12:40:31;760,651;19,33;0,00002;
15033;;26/08/2021;12:40:32;760,651;19,31;0,00002;
15034;;26/08/2021;12:40:33;760,651;19,33;0,00002;
15035;;26/08/2021;12:40:34;760,849;19,33;0,00002;
15036;;26/08/2021;12:40:35;761,063;19,33;0,00001;
15037;;26/08/2021;12:40:36;760,849;19,34;0,00002;
15038;;26/08/2021;12:40:37;760,849;19,34;0,00002;
15039;;26/08/2021;12:40:38;760,849;19,34;0,00002;
15040;;26/08/2021;12:40:39;760,849;19,36;0,00002;
15041;;26/08/2021;12:40:40;760,849;19,34;0,00002;
15042;;26/08/2021;12:40:41;760,849;19,34;0,00002;
15043;;26/08/2021;12:40:42;760,849;19,36;0,00002;
15044;;26/08/2021;12:40:43;760,849;19,36;0,00002;
15045;;26/08/2021;12:40:44;760,849;19,36;0,00002;
15046;;26/08/2021;12:40:45;760,818;19,38;0,00002;
15047;;26/08/2021;12:40:46;760,818;19,38;0,00002;
15048;;26/08/2021;12:40:47;761,032;19,38;0,00002;
15049;;26/08/2021;12:40:48;761,032;19,38;0,00002;
15050;;26/08/2021;12:40:49;760,818;19,38;0,00002;
15051;;26/08/2021;12:40:50;760,818;19,38;0,00002;
15052;;26/08/2021;12:40:51;760,818;19,39;0,00001;
15053;;26/08/2021;12:40:52;760,818;19,39;0,00002;
15054;;26/08/2021;12:40:53;760,818;19,39;0,00002;
15055;;26/08/2021;12:40:54;761,032;19,39;0,00002;
15056;;26/08/2021;12:40:55;760,788;19,41;0,00002;
15057;;26/08/2021;12:40:56;760,788;19,39;0,00002;
15058;;26/08/2021;12:40:57;760,788;19,41;0,00002;
15059;;26/08/2021;12:40:58;760,788;19,41;0,00002;
15060;;26/08/2021;12:40:59;760,788;19,41;0,00002;
15061;;26/08/2021;12:41:00;760,788;19,41;0,00002;
15062;;26/08/2021;12:41:01;761,002;19,41;0,00002;
15063;;26/08/2021;12:41:02;760,788;19,41;0,00002;
15064;;26/08/2021;12:41:03;760,788;19,43;0,00002;
15065;;26/08/2021;12:41:04;760,788;19,43;0,00002;
15066;;26/08/2021;12:41:05;761,002;19,43;0,00002;
15067;;26/08/2021;12:41:06;760,788;19,43;0,00002;
15068;;26/08/2021;12:41:07;760,788;19,43;0,00002;
15069;;26/08/2021;12:41:08;760,788;19,45;0,00001;
15070;;26/08/2021;12:41:09;761,002;19,45;0,00002;
15071;;26/08/2021;12:41:10;760,788;19,45;0,00002;
15072;;26/08/2021;12:41:11;760,788;19,45;0,00002;
15073;;26/08/2021;12:41:12;760,788;19,45;0,00002;
15074;;26/08/2021;12:41:13;761,002;19,46;0,00002;
15075;;26/08/2021;12:41:14;761,002;19,46;0,00002;
15076;;26/08/2021;12:41:15;760,971;19,46;0,00002;
15077;;26/08/2021;12:41:16;760,757;19,46;0,00002;
15078;;26/08/2021;12:41:17;760,757;19,46;0,00002;
15079;;26/08/2021;12:41:18;760,757;19,48;0,00001;
15080;;26/08/2021;12:41:19;760,757;19,48;0,00002;
15081;;26/08/2021;12:41:20;760,757;19,48;0,00002;
15082;;26/08/2021;12:41:21;760,757;19,48;0,00002;
15083;;26/08/2021;12:41:22;760,757;19,50;0,00002;
15084;;26/08/2021;12:41:23;760,757;19,48;0,00002;
15085;;26/08/2021;12:41:24;760,971;19,50;0,00001;
15086;;26/08/2021;12:41:25;760,742;19,50;0,00002;
15087;;26/08/2021;12:41:26;760,742;19,50;0,00002;
15088;;26/08/2021;12:41:27;760,742;19,51;0,00002;
15089;;26/08/2021;12:41:28;760,956;19,51;0,00002;
15090;;26/08/2021;12:41:29;760,742;19,51;0,00002;
15091;;26/08/2021;12:41:30;760,956;19,51;0,00001;
15092;;26/08/2021;12:41:31;760,742;19,53;0,00001;
15093;;26/08/2021;12:41:32;760,742;19,53;0,00001;
15094;;26/08/2021;12:41:33;760,956;19,53;0,00002;
15095;;26/08/2021;12:41:34;760,956;19,53;0,00001;
15096;;26/08/2021;12:41:35;760,925;19,53;0,00002;
15097;;26/08/2021;12:41:36;760,925;19,53;0,00001;
15098;;26/08/2021;12:41:37;760,925;19,55;0,00001;
15099;;26/08/2021;12:41:38;760,712;19,55;0,00002;
15100;;26/08/2021;12:41:39;760,925;19,55;0,00003;
15101;;26/08/2021;12:41:40;760,925;19,55;0,00002;
15102;;26/08/2021;12:41:41;760,925;19,56;0,00002;
15103;;26/08/2021;12:41:42;760,925;19,56;0,00002;
15104;;26/08/2021;12:41:43;760,925;19,56;0,00002;
15105;;26/08/2021;12:41:44;760,925;19,58;0,00002;
15106;;26/08/2021;12:41:45;760,681;19,58;0,00002;
15107;;26/08/2021;12:41:46;760,895;19,58;0,00002;
15108;;26/08/2021;12:41:47;760,681;19,60;0,00002;
15109;;26/08/2021;12:41:48;760,895;19,60;0,00002;
15110;;26/08/2021;12:41:49;760,895;19,60;0,00002;
15111;;26/08/2021;12:41:50;760,895;19,60;0,00002;
15112;;26/08/2021;12:41:51;760,895;19,61;0,00002;
15113;;26/08/2021;12:41:52;760,895;19,61;0,00002;
15114;;26/08/2021;12:41:53;760,895;19,61;0,00002;
15115;;26/08/2021;12:41:54;760,895;19,63;0,00002;
15116;;26/08/2021;12:41:55;760,864;19,63;0,00002;
15117;;26/08/2021;12:41:56;760,864;19,63;0,00001;
15118;;26/08/2021;12:41:57;760,864;19,63;0,00002;
15119;;26/08/2021;12:41:58;760,864;19,65;0,00002;
15120;;26/08/2021;12:41:59;760,864;19,63;0,00002;
15121;;26/08/2021;12:42:00;760,864;19,65;0,00002;
15122;;26/08/2021;12:42:01;760,864;19,67;0,00002;
15123;;26/08/2021;12:42:02;760,864;19,67;0,00003;
15124;;26/08/2021;12:42:03;760,864;19,67;0,00002;
15125;;26/08/2021;12:42:04;760,864;19,68;0,00001;
15126;;26/08/2021;12:42:05;760,620;19,68;0,00002;
15127;;26/08/2021;12:42:06;760,834;19,68;0,00002;
15128;;26/08/2021;12:42:07;760,620;19,70;0,00002;
15129;;26/08/2021;12:42:08;760,834;19,68;0,00002;
15130;;26/08/2021;12:42:09;760,834;19,70;0,00002;
15131;;26/08/2021;12:42:10;760,834;19,70;0,00002;
15132;;26/08/2021;12:42:11;760,834;19,70;0,00003;
15133;;26/08/2021;12:42:12;760,834;19,72;0,00002;
15134;;26/08/2021;12:42:13;760,834;19,72;0,00002;
15135;;26/08/2021;12:42:14;760,834;19,72;0,00002;
15136;;26/08/2021;12:42:15;760,590;19,73;0,00002;
15137;;26/08/2021;12:42:16;760,803;19,73;0,00002;
15138;;26/08/2021;12:42:17;760,803;19,75;0,00002;
15139;;26/08/2021;12:42:18;760,803;19,75;0,00002;
15140;;26/08/2021;12:42:19;761,017;19,75;0,00002;
15141;;26/08/2021;12:42:20;761,017;19,77;0,00002;
15142;;26/08/2021;12:42:21;760,803;19,77;0,00002;
15143;;26/08/2021;12:42:22;761,017;19,77;0,00002;
15144;;26/08/2021;12:42:23;760,803;19,78;0,00002;
15145;;26/08/2021;12:42:24;760,803;19,78;0,00002;
15146;;26/08/2021;12:42:25;760,971;19,80;0,00002;
15147;;26/08/2021;12:42:26;760,757;19,80;0,00002;
15148;;26/08/2021;12:42:27;760,757;19,80;0,00002;
15149;;26/08/2021;12:42:28;760,971;19,80;0,00001;
15150;;26/08/2021;12:42:29;760,757;19,82;0,00002;
15151;;26/08/2021;12:42:30;760,971;19,82;0,00002;
15152;;26/08/2021;12:42:31;760,971;19,85;0,00002;
15153;;26/08/2021;12:42:32;760,757;19,83;0,00001;
15154;;26/08/2021;12:42:33;760,757;19,83;0,00002;
15155;;26/08/2021;12:42:34;760,971;19,83;0,00002;
15156;;26/08/2021;12:42:35;760,941;19,85;0,00002;
15157;;26/08/2021;12:42:36;760,727;19,87;0,00001;
15158;;26/08/2021;12:42:37;760,727;19,87;0,00002;
15159;;26/08/2021;12:42:38;760,941;19,87;0,00002;
15160;;26/08/2021;12:42:39;760,941;19,87;0,00002;
15161;;26/08/2021;12:42:40;760,941;19,88;0,00002;
15162;;26/08/2021;12:42:41;760,941;19,88;0,00001;
15163;;26/08/2021;12:42:42;760,941;19,88;0,00002;
15164;;26/08/2021;12:42:43;760,941;19,90;0,00001;
15165;;26/08/2021;12:42:44;760,941;19,92;0,00002;
15166;;26/08/2021;12:42:45;760,681;19,92;0,00001;
15167;;26/08/2021;12:42:46;760,895;19,92;0,00002;
15168;;26/08/2021;12:42:47;760,895;19,92;0,00001;
15169;;26/08/2021;12:42:48;760,895;19,94;0,00002;
15170;;26/08/2021;12:42:49;760,895;19,92;0,00001;
15171;;26/08/2021;12:42:50;761,108;19,95;0,00002;
15172;;26/08/2021;12:42:51;760,895;19,94;0,00002;
15173;;26/08/2021;12:42:52;760,895;19,95;0,00002;
15174;;26/08/2021;12:42:53;760,895;19,95;0,00002;
15175;;26/08/2021;12:42:54;760,895;19,95;0,00002;
15176;;26/08/2021;12:42:55;760,864;19,97;0,00001;
15177;;26/08/2021;12:42:56;760,864;19,97;0,00002;
15178;;26/08/2021;12:42:57;760,864;19,97;0,00002;
15179;;26/08/2021;12:42:58;761,078;19,99;0,00002;
15180;;26/08/2021;12:42:59;760,864;19,99;0,00001;
