Serial Number;205145
Device Identity;205145-10mH2O
Exported from File;C:\Users\vaw\Documents\KELLER\LOGGER_5\data\205145-10mH2O_26_08_2021-08_30_00.DX5
Record Start Time;26/08/2021 08:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;mS/cm
No;;Date;Time;P1;TOB1;ConRaw
6620;;26/08/2021;10:20:19;772,064;7,15;0,00000;
6621;;26/08/2021;10:20:20;772,064;7,17;0,00000;
6622;;26/08/2021;10:20:21;772,064;7,15;0,00000;
6623;;26/08/2021;10:20:22;771,988;7,15;0,00000;
6624;;26/08/2021;10:20:23;771,927;7,15;0,00000;
6625;;26/08/2021;10:20:24;771,988;7,15;0,00000;
6626;;26/08/2021;10:20:25;771,881;7,13;0,00000;
6627;;26/08/2021;10:20:26;771,927;7,13;0,00000;
6628;;26/08/2021;10:20:27;771,912;7,13;0,00000;
6629;;26/08/2021;10:20:28;771,881;7,13;0,00000;
6630;;26/08/2021;10:20:29;771,851;7,13;0,00000;
6631;;26/08/2021;10:20:30;771,774;7,11;0,00000;
6632;;26/08/2021;10:20:31;771,835;7,11;0,00000;
6633;;26/08/2021;10:20:32;771,881;7,11;0,00000;
6634;;26/08/2021;10:20:33;771,835;7,11;0,00000;
6635;;26/08/2021;10:20:34;771,729;7,11;0,00000;
6636;;26/08/2021;10:20:35;771,698;7,11;0,00000;
6637;;26/08/2021;10:20:36;771,835;7,11;0,00000;
6638;;26/08/2021;10:20:37;771,927;7,09;0,00000;
6639;;26/08/2021;10:20:38;771,835;7,09;0,00000;
6640;;26/08/2021;10:20:39;771,698;7,09;0,00000;
6641;;26/08/2021;10:20:40;771,835;7,09;0,00000;
6642;;26/08/2021;10:20:41;771,957;7,09;0,00000;
6643;;26/08/2021;10:20:42;771,759;7,09;0,00000;
6644;;26/08/2021;10:20:43;771,698;7,07;0,00000;
6645;;26/08/2021;10:20:44;771,606;7,07;0,00000;
6646;;26/08/2021;10:20:45;771,805;7,07;0,00000;
6647;;26/08/2021;10:20:46;771,805;7,07;0,00000;
6648;;26/08/2021;10:20:47;771,606;7,07;0,00000;
6649;;26/08/2021;10:20:48;771,805;7,07;0,00000;
6650;;26/08/2021;10:20:49;771,729;7,07;0,00000;
6651;;26/08/2021;10:20:50;771,500;7,05;0,00000;
6652;;26/08/2021;10:20:51;771,774;7,05;0,00000;
6653;;26/08/2021;10:20:52;771,912;7,05;0,00000;
6654;;26/08/2021;10:20:53;771,500;7,05;0,00000;
6655;;26/08/2021;10:20:54;771,637;7,04;0,00000;
6656;;26/08/2021;10:20:55;771,637;7,04;0,00000;
6657;;26/08/2021;10:20:56;771,561;7,04;0,00000;
6658;;26/08/2021;10:20:57;771,637;7,04;0,00000;
6659;;26/08/2021;10:20:58;771,561;7,02;0,00000;
6660;;26/08/2021;10:20:59;771,637;7,04;0,00000;
6661;;26/08/2021;10:21:00;771,484;7,02;0,00000;
6662;;26/08/2021;10:21:01;771,500;7,02;0,00000;
6663;;26/08/2021;10:21:02;771,484;7,02;0,00000;
6664;;26/08/2021;10:21:03;771,530;7,02;0,00000;
6665;;26/08/2021;10:21:04;771,500;7,02;0,00000;
6666;;26/08/2021;10:21:05;771,500;7,00;0,00000;
6667;;26/08/2021;10:21:06;771,454;7,02;0,00000;
6668;;26/08/2021;10:21:07;771,530;7,00;0,00000;
6669;;26/08/2021;10:21:08;771,484;7,00;0,00000;
6670;;26/08/2021;10:21:09;771,378;7,00;0,00000;
6671;;26/08/2021;10:21:10;771,454;7,00;0,00000;
6672;;26/08/2021;10:21:11;771,423;7,00;0,00000;
6673;;26/08/2021;10:21:12;771,378;6,98;0,00000;
6674;;26/08/2021;10:21:13;771,484;6,98;0,00000;
6675;;26/08/2021;10:21:14;771,408;6,98;0,00000;
6676;;26/08/2021;10:21:15;771,454;6,98;0,00000;
6677;;26/08/2021;10:21:16;771,423;6,98;0,00000;
6678;;26/08/2021;10:21:17;771,301;6,96;0,00000;
6679;;26/08/2021;10:21:18;771,454;6,96;0,00000;
6680;;26/08/2021;10:21:19;771,454;6,96;0,00000;
6681;;26/08/2021;10:21:20;771,561;6,98;0,00000;
6682;;26/08/2021;10:21:21;771,347;6,96;0,00000;
6683;;26/08/2021;10:21:22;771,454;6,96;0,00000;
6684;;26/08/2021;10:21:23;771,484;6,96;0,00000;
6685;;26/08/2021;10:21:24;771,149;6,94;0,00000;
6686;;26/08/2021;10:21:25;771,301;6,94;0,00000;
6687;;26/08/2021;10:21:26;771,378;6,94;0,00000;
6688;;26/08/2021;10:21:27;771,332;6,94;0,00000;
6689;;26/08/2021;10:21:28;771,454;6,92;0,00000;
6690;;26/08/2021;10:21:29;771,484;6,92;0,00000;
6691;;26/08/2021;10:21:30;771,225;6,92;0,00000;
6692;;26/08/2021;10:21:31;771,423;6,92;0,00000;
6693;;26/08/2021;10:21:32;771,408;6,90;0,00000;
6694;;26/08/2021;10:21:33;771,301;6,90;0,00000;
6695;;26/08/2021;10:21:34;771,347;6,90;0,00000;
6696;;26/08/2021;10:21:35;771,179;6,90;0,00000;
6697;;26/08/2021;10:21:36;771,378;6,90;0,00000;
6698;;26/08/2021;10:21:37;771,362;6,90;0,00000;
6699;;26/08/2021;10:21:38;771,286;6,89;0,00000;
6700;;26/08/2021;10:21:39;771,332;6,89;0,00000;
6701;;26/08/2021;10:21:40;771,362;6,89;0,00000;
6702;;26/08/2021;10:21:41;771,255;6,89;0,00000;
6703;;26/08/2021;10:21:42;771,484;6,89;0,00000;
6704;;26/08/2021;10:21:43;771,301;6,89;0,00000;
6705;;26/08/2021;10:21:44;771,301;6,89;0,00000;
6706;;26/08/2021;10:21:45;771,423;6,89;0,00000;
6707;;26/08/2021;10:21:46;771,408;6,87;0,00000;
6708;;26/08/2021;10:21:47;771,301;6,87;0,00000;
6709;;26/08/2021;10:21:48;771,225;6,87;0,00000;
6710;;26/08/2021;10:21:49;771,286;6,87;0,00000;
6711;;26/08/2021;10:21:50;771,103;6,87;0,00000;
6712;;26/08/2021;10:21:51;771,210;6,87;0,00000;
6713;;26/08/2021;10:21:52;771,286;6,87;0,00000;
6714;;26/08/2021;10:21:53;771,332;6,85;0,00000;
6715;;26/08/2021;10:21:54;771,255;6,87;0,00000;
6716;;26/08/2021;10:21:55;771,301;6,87;0,00000;
6717;;26/08/2021;10:21:56;771,530;6,85;0,00000;
6718;;26/08/2021;10:21:57;771,225;6,85;0,00000;
6719;;26/08/2021;10:21:58;771,378;6,85;0,00000;
6720;;26/08/2021;10:21:59;771,179;6,85;0,00000;
6721;;26/08/2021;10:22:00;771,057;6,85;0,00000;
6722;;26/08/2021;10:22:01;771,057;6,85;0,00000;
6723;;26/08/2021;10:22:02;771,103;6,85;0,00000;
6724;;26/08/2021;10:22:03;771,072;6,85;0,00000;
6725;;26/08/2021;10:22:04;771,133;6,85;0,00000;
6726;;26/08/2021;10:22:05;771,149;6,85;0,00000;
6727;;26/08/2021;10:22:06;771,072;6,85;0,00000;
6728;;26/08/2021;10:22:07;771,790;6,85;0,00000;
6729;;26/08/2021;10:22:08;771,576;6,85;0,00000;
6730;;26/08/2021;10:22:09;771,439;6,85;0,00000;
6731;;26/08/2021;10:22:10;771,378;6,85;0,00000;
6732;;26/08/2021;10:22:11;771,362;6,85;0,00000;
6733;;26/08/2021;10:22:12;771,408;6,85;0,00000;
6734;;26/08/2021;10:22:13;771,362;6,87;0,00000;
6735;;26/08/2021;10:22:14;771,210;6,87;0,00000;
6736;;26/08/2021;10:22:15;771,408;6,85;0,00000;
6737;;26/08/2021;10:22:16;771,378;6,87;0,00000;
6738;;26/08/2021;10:22:17;771,378;6,87;0,00000;
6739;;26/08/2021;10:22:18;771,378;6,87;0,00000;
6740;;26/08/2021;10:22:19;771,378;6,87;0,00000;
6741;;26/08/2021;10:22:20;771,378;6,87;0,00000;
6742;;26/08/2021;10:22:21;771,378;6,87;0,00000;
6743;;26/08/2021;10:22:22;771,408;6,89;0,00000;
6744;;26/08/2021;10:22:23;771,378;6,89;0,00000;
6745;;26/08/2021;10:22:24;771,378;6,89;0,00000;
6746;;26/08/2021;10:22:25;771,362;6,89;0,00000;
6747;;26/08/2021;10:22:26;771,362;6,89;0,00000;
6748;;26/08/2021;10:22:27;771,378;6,89;0,00000;
6749;;26/08/2021;10:22:28;771,408;6,89;0,00000;
6750;;26/08/2021;10:22:29;771,362;6,90;0,00000;
6751;;26/08/2021;10:22:30;771,362;6,89;0,00000;
6752;;26/08/2021;10:22:31;771,378;6,90;0,00000;
6753;;26/08/2021;10:22:32;771,362;6,89;0,00000;
6754;;26/08/2021;10:22:33;771,378;6,90;0,00000;
6755;;26/08/2021;10:22:34;771,378;6,90;0,00000;
6756;;26/08/2021;10:22:35;771,362;6,90;0,00000;
6757;;26/08/2021;10:22:36;771,408;6,90;0,00000;
6758;;26/08/2021;10:22:37;771,378;6,90;0,00000;
6759;;26/08/2021;10:22:38;771,408;6,90;0,00000;
6760;;26/08/2021;10:22:39;771,362;6,90;0,00000;
6761;;26/08/2021;10:22:40;771,378;6,90;0,00000;
6762;;26/08/2021;10:22:41;771,332;6,90;0,00000;
6763;;26/08/2021;10:22:42;771,378;6,92;0,00000;
6764;;26/08/2021;10:22:43;771,362;6,90;0,00000;
6765;;26/08/2021;10:22:44;771,378;6,90;0,00000;
6766;;26/08/2021;10:22:45;771,332;6,90;0,00000;
6767;;26/08/2021;10:22:46;771,378;6,90;0,00000;
6768;;26/08/2021;10:22:47;771,378;6,90;0,00000;
6769;;26/08/2021;10:22:48;771,362;6,90;0,00000;
6770;;26/08/2021;10:22:49;771,362;6,90;0,00000;
6771;;26/08/2021;10:22:50;771,378;6,90;0,00000;
6772;;26/08/2021;10:22:51;771,362;6,90;0,00000;
6773;;26/08/2021;10:22:52;771,362;6,92;0,00000;
6774;;26/08/2021;10:22:53;771,225;6,90;0,00000;
6775;;26/08/2021;10:22:54;771,378;6,92;0,00000;
6776;;26/08/2021;10:22:55;771,408;6,90;0,00000;
6777;;26/08/2021;10:22:56;771,408;6,92;0,00000;
6778;;26/08/2021;10:22:57;771,362;6,90;0,00000;
6779;;26/08/2021;10:22:58;771,408;6,92;0,00000;
6780;;26/08/2021;10:22:59;771,408;6,90;0,00000;
6781;;26/08/2021;10:23:00;771,378;6,92;0,00000;
6782;;26/08/2021;10:23:01;771,286;6,92;0,00000;
6783;;26/08/2021;10:23:02;771,378;6,92;0,00000;
6784;;26/08/2021;10:23:03;771,408;6,94;0,00000;
6785;;26/08/2021;10:23:04;771,408;6,94;0,00000;
6786;;26/08/2021;10:23:05;771,423;6,96;0,00000;
6787;;26/08/2021;10:23:06;771,408;6,96;0,00000;
6788;;26/08/2021;10:23:07;771,454;6,98;0,00000;
6789;;26/08/2021;10:23:08;771,454;6,98;0,00000;
6790;;26/08/2021;10:23:09;771,423;7,00;0,00000;
6791;;26/08/2021;10:23:10;771,408;7,00;0,00000;
6792;;26/08/2021;10:23:11;771,423;7,00;0,00000;
6793;;26/08/2021;10:23:12;771,454;7,02;0,00000;
6794;;26/08/2021;10:23:13;771,408;7,04;0,00000;
6795;;26/08/2021;10:23:14;771,423;7,04;0,00000;
6796;;26/08/2021;10:23:15;771,454;7,05;0,00000;
6797;;26/08/2021;10:23:16;771,423;7,05;0,00000;
6798;;26/08/2021;10:23:17;771,484;7,05;0,00000;
6799;;26/08/2021;10:23:18;771,423;7,07;0,00000;
6800;;26/08/2021;10:23:19;771,484;7,07;0,00000;
6801;;26/08/2021;10:23:20;771,454;7,09;0,00000;
6802;;26/08/2021;10:23:21;771,423;7,09;0,00000;
6803;;26/08/2021;10:23:22;771,408;7,11;0,00000;
6804;;26/08/2021;10:23:23;771,408;7,11;0,00000;
6805;;26/08/2021;10:23:24;771,454;7,13;0,00000;
6806;;26/08/2021;10:23:25;771,454;7,13;0,00000;
6807;;26/08/2021;10:23:26;771,271;7,13;0,00000;
6808;;26/08/2021;10:23:27;771,408;7,13;0,00000;
6809;;26/08/2021;10:23:28;771,408;7,13;0,00000;
6810;;26/08/2021;10:23:29;771,408;7,15;0,00000;
6811;;26/08/2021;10:23:30;771,378;7,17;0,00000;
6812;;26/08/2021;10:23:31;771,423;7,15;0,00000;
6813;;26/08/2021;10:23:32;771,423;7,17;0,00000;
6814;;26/08/2021;10:23:33;771,454;7,19;0,00000;
6815;;26/08/2021;10:23:34;771,454;7,19;0,00000;
6816;;26/08/2021;10:23:35;771,423;7,20;0,00000;
6817;;26/08/2021;10:23:36;771,500;7,22;0,00000;
6818;;26/08/2021;10:23:37;771,469;7,22;0,00000;
6819;;26/08/2021;10:23:38;771,500;7,24;0,00000;
6820;;26/08/2021;10:23:39;771,500;7,26;0,00000;
6821;;26/08/2021;10:23:40;771,500;7,26;0,00000;
6822;;26/08/2021;10:23:41;771,500;7,28;0,00000;
6823;;26/08/2021;10:23:42;771,469;7,30;0,00000;
6824;;26/08/2021;10:23:43;771,469;7,32;0,00000;
6825;;26/08/2021;10:23:44;771,530;7,34;0,00000;
6826;;26/08/2021;10:23:45;771,500;7,34;0,00000;
6827;;26/08/2021;10:23:46;771,500;7,35;0,00000;
6828;;26/08/2021;10:23:47;771,545;7,35;0,00000;
6829;;26/08/2021;10:23:48;771,500;7,39;0,00000;
6830;;26/08/2021;10:23:49;771,500;7,41;0,00000;
6831;;26/08/2021;10:23:50;771,500;7,43;0,00000;
6832;;26/08/2021;10:23:51;771,545;7,45;0,00000;
6833;;26/08/2021;10:23:52;771,545;7,47;0,00000;
6834;;26/08/2021;10:23:53;771,545;7,49;0,00000;
6835;;26/08/2021;10:23:54;771,515;7,49;0,00000;
6836;;26/08/2021;10:23:55;771,515;7,50;0,00000;
6837;;26/08/2021;10:23:56;771,576;7,54;0,00000;
6838;;26/08/2021;10:23:57;771,515;7,54;0,00000;
6839;;26/08/2021;10:23:58;771,545;7,58;0,00000;
6840;;26/08/2021;10:23:59;771,545;7,58;0,00000;
6841;;26/08/2021;10:24:00;771,515;7,60;0,00000;
6842;;26/08/2021;10:24:01;771,545;7,62;0,00000;
6843;;26/08/2021;10:24:02;771,545;7,65;0,00000;
6844;;26/08/2021;10:24:03;771,515;7,65;0,00000;
6845;;26/08/2021;10:24:04;771,545;7,69;0,00000;
6846;;26/08/2021;10:24:05;771,545;7,69;0,00000;
6847;;26/08/2021;10:24:06;771,484;7,73;0,00000;
6848;;26/08/2021;10:24:07;771,561;7,73;0,00000;
6849;;26/08/2021;10:24:08;771,515;7,75;0,00000;
6850;;26/08/2021;10:24:09;771,362;7,77;0,00000;
6851;;26/08/2021;10:24:10;771,469;7,79;0,00000;
6852;;26/08/2021;10:24:11;771,332;7,80;0,00000;
6853;;26/08/2021;10:24:12;771,286;7,80;0,00000;
6854;;26/08/2021;10:24:13;771,408;7,82;0,00000;
6855;;26/08/2021;10:24:14;771,240;7,84;0,00000;
6856;;26/08/2021;10:24:15;771,255;7,84;0,00000;
6857;;26/08/2021;10:24:16;771,439;7,84;0,00000;
6858;;26/08/2021;10:24:17;771,255;7,86;0,00000;
6859;;26/08/2021;10:24:18;771,179;7,86;0,00000;
6860;;26/08/2021;10:24:19;771,286;7,88;0,00000;
6861;;26/08/2021;10:24:20;771,164;7,86;0,00000;
6862;;26/08/2021;10:24:21;771,240;7,88;0,00000;
6863;;26/08/2021;10:24:22;771,286;7,90;0,00000;
6864;;26/08/2021;10:24:23;771,210;7,88;0,00000;
6865;;26/08/2021;10:24:24;771,286;7,90;0,00000;
6866;;26/08/2021;10:24:25;771,164;7,90;0,00000;
6867;;26/08/2021;10:24:26;771,179;7,90;0,00000;
6868;;26/08/2021;10:24:27;771,164;7,90;0,00000;
6869;;26/08/2021;10:24:28;771,225;7,90;0,00000;
6870;;26/08/2021;10:24:29;771,301;7,92;0,00000;
6871;;26/08/2021;10:24:30;771,301;7,92;0,00000;
6872;;26/08/2021;10:24:31;771,286;7,94;0,00000;
6873;;26/08/2021;10:24:32;771,255;7,94;0,00000;
6874;;26/08/2021;10:24:33;771,286;7,94;0,00000;
6875;;26/08/2021;10:24:34;771,301;7,95;0,00000;
6876;;26/08/2021;10:24:35;771,301;7,94;0,00000;
6877;;26/08/2021;10:24:36;771,301;7,95;0,00000;
6878;;26/08/2021;10:24:37;771,255;7,95;0,00000;
6879;;26/08/2021;10:24:38;771,255;7,95;0,00000;
6880;;26/08/2021;10:24:39;771,378;7,95;0,00000;
6881;;26/08/2021;10:24:40;771,286;7,97;0,00000;
6882;;26/08/2021;10:24:41;771,255;7,97;0,00000;
6883;;26/08/2021;10:24:42;771,286;7,97;0,00000;
6884;;26/08/2021;10:24:43;771,225;7,99;0,00000;
6885;;26/08/2021;10:24:44;770,904;7,97;0,00000;
6886;;26/08/2021;10:24:45;770,950;7,99;0,00000;
6887;;26/08/2021;10:24:46;781,219;7,99;0,00022;
6888;;26/08/2021;10:24:47;781,632;7,99;0,00024;
6889;;26/08/2021;10:24:48;778,656;7,97;0,00022;
6890;;26/08/2021;10:24:49;777,771;7,91;0,00023;
6891;;26/08/2021;10:24:50;778,107;7,80;0,00025;
6892;;26/08/2021;10:24:51;775,101;7,64;0,00025;
6893;;26/08/2021;10:24:52;774,109;7,41;0,00025;
6894;;26/08/2021;10:24:53;775,253;7,13;0,00023;
6895;;26/08/2021;10:24:54;776,184;6,81;0,00023;
6896;;26/08/2021;10:24:55;775,375;6,47;0,00024;
6897;;26/08/2021;10:24:56;775,070;6,13;0,00023;
6898;;26/08/2021;10:24:57;774,536;5,77;0,00025;
6899;;26/08/2021;10:24:58;770,554;5,43;0,00023;
6900;;26/08/2021;10:24:59;769,196;5,07;0,00000;
6901;;26/08/2021;10:25:00;776,459;4,75;0,00020;
6902;;26/08/2021;10:25:01;776,474;4,45;0,00022;
6903;;26/08/2021;10:25:02;776,550;4,16;0,00022;
6904;;26/08/2021;10:25:03;776,657;3,89;0,00022;
6905;;26/08/2021;10:25:04;776,703;3,62;0,00021;
6906;;26/08/2021;10:25:05;776,749;3,39;0,00022;
6907;;26/08/2021;10:25:06;776,810;3,17;0,00022;
6908;;26/08/2021;10:25:07;776,932;2,98;0,00022;
6909;;26/08/2021;10:25:08;777,008;2,81;0,00021;
6910;;26/08/2021;10:25:09;777,039;2,63;0,00021;
6911;;26/08/2021;10:25:10;777,054;2,47;0,00022;
6912;;26/08/2021;10:25:11;777,100;2,32;0,00023;
6913;;26/08/2021;10:25:12;777,176;2,18;0,00022;
6914;;26/08/2021;10:25:13;777,206;2,06;0,00021;
6915;;26/08/2021;10:25:14;777,252;1,95;0,00022;
6916;;26/08/2021;10:25:15;777,252;1,85;0,00024;
6917;;26/08/2021;10:25:16;777,283;1,75;0,00022;
6918;;26/08/2021;10:25:17;777,328;1,65;0,00022;
6919;;26/08/2021;10:25:18;777,374;1,57;0,00023;
6920;;26/08/2021;10:25:19;777,374;1,50;0,00023;
6921;;26/08/2021;10:25:20;777,359;1,42;0,00023;
6922;;26/08/2021;10:25:21;777,435;1,34;0,00024;
6923;;26/08/2021;10:25:22;777,405;1,28;0,00023;
6924;;26/08/2021;10:25:23;777,405;1,24;0,00024;
6925;;26/08/2021;10:25:24;777,451;1,18;0,00025;
6926;;26/08/2021;10:25:25;777,466;1,14;0,00028;
6927;;26/08/2021;10:25:26;777,466;1,08;0,00032;
6928;;26/08/2021;10:25:27;777,496;1,04;0,00029;
6929;;26/08/2021;10:25:28;777,573;0,98;0,00028;
6930;;26/08/2021;10:25:29;777,542;0,96;0,00023;
6931;;26/08/2021;10:25:30;777,573;0,93;0,00025;
6932;;26/08/2021;10:25:31;777,573;0,89;0,00023;
6933;;26/08/2021;10:25:32;777,573;0,85;0,00024;
6934;;26/08/2021;10:25:33;777,603;0,83;0,00026;
6935;;26/08/2021;10:25:34;777,603;0,81;0,00026;
6936;;26/08/2021;10:25:35;777,618;0,79;0,00026;
6937;;26/08/2021;10:25:36;777,618;0,75;0,00029;
6938;;26/08/2021;10:25:37;777,649;0,73;0,00030;
6939;;26/08/2021;10:25:38;777,679;0,71;0,00029;
6940;;26/08/2021;10:25:39;777,679;0,71;0,00026;
6941;;26/08/2021;10:25:40;777,695;0,67;0,00029;
6942;;26/08/2021;10:25:41;777,710;0,65;0,00026;
6943;;26/08/2021;10:25:42;777,695;0,63;0,00025;
6944;;26/08/2021;10:25:43;777,695;0,63;0,00028;
6945;;26/08/2021;10:25:44;777,710;0,61;0,00026;
6946;;26/08/2021;10:25:45;777,679;0,59;0,00025;
6947;;26/08/2021;10:25:46;777,740;0,59;0,00025;
6948;;26/08/2021;10:25:47;777,710;0,57;0,00028;
6949;;26/08/2021;10:25:48;777,740;0,57;0,00030;
6950;;26/08/2021;10:25:49;777,740;0,55;0,00028;
6951;;26/08/2021;10:25:50;777,710;0,55;0,00028;
6952;;26/08/2021;10:25:51;777,756;0,53;0,00031;
6953;;26/08/2021;10:25:52;777,740;0,51;0,00025;
6954;;26/08/2021;10:25:53;777,740;0,51;0,00025;
6955;;26/08/2021;10:25:54;777,786;0,51;0,00024;
6956;;26/08/2021;10:25:55;777,710;0,51;0,00023;
6957;;26/08/2021;10:25:56;777,756;0,47;0,00023;
6958;;26/08/2021;10:25:57;777,756;0,49;0,00023;
6959;;26/08/2021;10:25:58;777,725;0,47;0,00024;
6960;;26/08/2021;10:25:59;777,756;0,47;0,00025;
6961;;26/08/2021;10:26:00;777,756;0,47;0,00024;
6962;;26/08/2021;10:26:01;777,756;0,45;0,00024;
6963;;26/08/2021;10:26:02;777,802;0,45;0,00025;
6964;;26/08/2021;10:26:03;777,786;0,45;0,00023;
6965;;26/08/2021;10:26:04;777,725;0,45;0,00023;
6966;;26/08/2021;10:26:05;777,756;0,45;0,00023;
6967;;26/08/2021;10:26:06;777,756;0,43;0,00024;
6968;;26/08/2021;10:26:07;777,725;0,41;0,00023;
6969;;26/08/2021;10:26:08;777,756;0,41;0,00023;
6970;;26/08/2021;10:26:09;777,756;0,41;0,00022;
6971;;26/08/2021;10:26:10;777,771;0,41;0,00022;
6972;;26/08/2021;10:26:11;777,802;0,41;0,00022;
6973;;26/08/2021;10:26:12;777,771;0,39;0,00022;
6974;;26/08/2021;10:26:13;777,771;0,39;0,00023;
6975;;26/08/2021;10:26:14;777,802;0,39;0,00021;
6976;;26/08/2021;10:26:15;777,771;0,39;0,00022;
6977;;26/08/2021;10:26:16;777,771;0,39;0,00023;
6978;;26/08/2021;10:26:17;777,802;0,39;0,00026;
6979;;26/08/2021;10:26:18;777,802;0,39;0,00022;
6980;;26/08/2021;10:26:19;777,802;0,39;0,00022;
6981;;26/08/2021;10:26:20;777,847;0,37;0,00021;
6982;;26/08/2021;10:26:21;777,802;0,37;0,00022;
6983;;26/08/2021;10:26:22;777,802;0,37;0,00021;
6984;;26/08/2021;10:26:23;777,817;0,37;0,00021;
6985;;26/08/2021;10:26:24;777,802;0,37;0,00023;
6986;;26/08/2021;10:26:25;777,802;0,35;0,00023;
6987;;26/08/2021;10:26:26;777,802;0,35;0,00021;
6988;;26/08/2021;10:26:27;777,802;0,35;0,00021;
6989;;26/08/2021;10:26:28;777,802;0,35;0,00021;
6990;;26/08/2021;10:26:29;777,802;0,35;0,00022;
6991;;26/08/2021;10:26:30;777,802;0,35;0,00022;
6992;;26/08/2021;10:26:31;777,817;0,35;0,00021;
6993;;26/08/2021;10:26:32;777,847;0,35;0,00023;
6994;;26/08/2021;10:26:33;777,817;0,35;0,00022;
6995;;26/08/2021;10:26:34;777,817;0,35;0,00021;
6996;;26/08/2021;10:26:35;777,847;0,33;0,00023;
6997;;26/08/2021;10:26:36;777,817;0,33;0,00023;
6998;;26/08/2021;10:26:37;777,817;0,33;0,00023;
6999;;26/08/2021;10:26:38;777,817;0,33;0,00020;
7000;;26/08/2021;10:26:39;777,847;0,33;0,00021;
7001;;26/08/2021;10:26:40;777,817;0,33;0,00022;
7002;;26/08/2021;10:26:41;777,817;0,33;0,00024;
7003;;26/08/2021;10:26:42;777,817;0,33;0,00024;
7004;;26/08/2021;10:26:43;777,847;0,31;0,00022;
7005;;26/08/2021;10:26:44;777,847;0,33;0,00022;
7006;;26/08/2021;10:26:45;777,847;0,33;0,00023;
7007;;26/08/2021;10:26:46;777,817;0,31;0,00021;
7008;;26/08/2021;10:26:47;777,847;0,33;0,00022;
7009;;26/08/2021;10:26:48;777,802;0,31;0,00021;
7010;;26/08/2021;10:26:49;777,771;0,31;0,00022;
7011;;26/08/2021;10:26:50;777,847;0,31;0,00021;
7012;;26/08/2021;10:26:51;777,847;0,31;0,00025;
7013;;26/08/2021;10:26:52;777,817;0,31;0,00026;
7014;;26/08/2021;10:26:53;777,786;0,31;0,00024;
7015;;26/08/2021;10:26:54;777,817;0,31;0,00024;
7016;;26/08/2021;10:26:55;777,817;0,31;0,00024;
7017;;26/08/2021;10:26:56;777,786;0,31;0,00022;
7018;;26/08/2021;10:26:57;777,771;0,29;0,00022;
7019;;26/08/2021;10:26:58;777,786;0,29;0,00021;
7020;;26/08/2021;10:26:59;777,817;0,31;0,00021;
7021;;26/08/2021;10:27:00;777,817;0,31;0,00021;
7022;;26/08/2021;10:27:01;777,817;0,29;0,00021;
7023;;26/08/2021;10:27:02;777,786;0,29;0,00023;
7024;;26/08/2021;10:27:03;777,863;0,31;0,00022;
7025;;26/08/2021;10:27:04;777,817;0,31;0,00022;
7026;;26/08/2021;10:27:05;777,786;0,29;0,00021;
7027;;26/08/2021;10:27:06;777,817;0,27;0,00023;
7028;;26/08/2021;10:27:07;777,847;0,29;0,00022;
7029;;26/08/2021;10:27:08;777,817;0,29;0,00022;
7030;;26/08/2021;10:27:09;777,817;0,29;0,00020;
7031;;26/08/2021;10:27:10;777,863;0,29;0,00020;
7032;;26/08/2021;10:27:11;777,847;0,29;0,00021;
7033;;26/08/2021;10:27:12;777,847;0,31;0,00021;
7034;;26/08/2021;10:27:13;777,847;0,29;0,00022;
7035;;26/08/2021;10:27:14;777,817;0,27;0,00022;
7036;;26/08/2021;10:27:15;777,847;0,29;0,00021;
7037;;26/08/2021;10:27:16;777,817;0,29;0,00022;
7038;;26/08/2021;10:27:17;777,847;0,29;0,00022;
7039;;26/08/2021;10:27:18;777,847;0,29;0,00022;
7040;;26/08/2021;10:27:19;777,847;0,29;0,00023;
7041;;26/08/2021;10:27:20;777,847;0,29;0,00023;
7042;;26/08/2021;10:27:21;777,893;0,29;0,00023;
7043;;26/08/2021;10:27:22;777,847;0,29;0,00022;
7044;;26/08/2021;10:27:23;777,847;0,27;0,00021;
7045;;26/08/2021;10:27:24;777,893;0,27;0,00021;
7046;;26/08/2021;10:27:25;777,924;0,29;0,00023;
7047;;26/08/2021;10:27:26;777,893;0,29;0,00022;
7048;;26/08/2021;10:27:27;777,863;0,27;0,00021;
7049;;26/08/2021;10:27:28;777,893;0,29;0,00023;
7050;;26/08/2021;10:27:29;777,893;0,27;0,00024;
7051;;26/08/2021;10:27:30;777,924;0,27;0,00025;
7052;;26/08/2021;10:27:31;777,924;0,27;0,00022;
7053;;26/08/2021;10:27:32;777,924;0,27;0,00022;
7054;;26/08/2021;10:27:33;777,924;0,27;0,00022;
7055;;26/08/2021;10:27:34;777,924;0,29;0,00022;
7056;;26/08/2021;10:27:35;777,924;0,27;0,00021;
7057;;26/08/2021;10:27:36;777,924;0,27;0,00020;
7058;;26/08/2021;10:27:37;777,924;0,29;0,00020;
7059;;26/08/2021;10:27:38;777,939;0,27;0,00020;
7060;;26/08/2021;10:27:39;777,969;0,29;0,00020;
7061;;26/08/2021;10:27:40;777,969;0,27;0,00020;
7062;;26/08/2021;10:27:41;777,969;0,25;0,00020;
7063;;26/08/2021;10:27:42;777,969;0,27;0,00020;
7064;;26/08/2021;10:27:43;777,969;0,25;0,00019;
