No;Datetime [local time]Europe/Berlin;Datetime [UTC];P1 [bar] - 205145-300mH2O;TOB1 [°C] - 205145-300mH2O;Conductivity raw [mS/cm] - 205145-300mH2O
83;2026-08-20 08:31:21,100;2026-08-20T06:31:21,999Z;0,77235412598;17,86181640625;0,00019257143
84;2026-08-20 08:31:22,100;2026-08-20T06:31:23,000Z;0,77235412598;17,86181640625;0,00020326674
85;2026-08-20 08:31:24,0;2026-08-20T06:31:24,000Z;0,77299499512;17,86181640625;0,00019257143
86;2026-08-20 08:31:25,0;2026-08-20T06:31:24,999Z;0,77299499512;17,87841796875;0,00019257143
87;2026-08-20 08:31:25,100;2026-08-20T06:31:25,999Z;0,77299499512;17,87841796875;0,00019257143
88;2026-08-20 08:31:26,100;2026-08-20T06:31:27,000Z;0,77362060547;17,86181640625;0,00019257143
89;2026-08-20 08:31:28,0;2026-08-20T06:31:27,999Z;0,77299499512;17,87841796875;0,00019257143
90;2026-08-20 08:31:29,0;2026-08-20T06:31:28,999Z;0,77299499512;17,86181640625;0,00019257143
91;2026-08-20 08:31:29,100;2026-08-20T06:31:29,999Z;0,77297973633;17,86181640625;0,00019257143
92;2026-08-20 08:31:30,100;2026-08-20T06:31:31,000Z;0,77297973633;17,86181640625;0,00019257143
93;2026-08-20 08:31:32,0;2026-08-20T06:31:31,999Z;0,77297973633;17,87841796875;0,00018187612
94;2026-08-20 08:31:33,0;2026-08-20T06:31:32,999Z;0,77297973633;17,87841796875;0,00019257143
95;2026-08-20 08:31:33,100;2026-08-20T06:31:34,000Z;0,77297973633;17,86181640625;0,00019257143
96;2026-08-20 08:31:34,100;2026-08-20T06:31:35,000Z;0,77297973633;17,86181640625;0,00019257143
97;2026-08-20 08:31:36,0;2026-08-20T06:31:35,999Z;0,77297973633;17,86181640625;0,00018187612
98;2026-08-20 08:31:36,100;2026-08-20T06:31:36,999Z;0,77297973633;17,86181640625;0,00019257143
99;2026-08-20 08:31:37,100;2026-08-20T06:31:38,000Z;0,77297973633;17,86181640625;0,00019257143
100;2026-08-20 08:31:39,0;2026-08-20T06:31:39,000Z;0,77297973633;17,86181640625;0,00019257143
101;2026-08-20 08:31:40,0;2026-08-20T06:31:39,999Z;0,77297973633;17,86181640625;0,00019257143
102;2026-08-20 08:31:41,0;2026-08-20T06:31:40,999Z;0,77362060547;17,86181640625;0,00019257143
103;2026-08-20 08:31:41,100;2026-08-20T06:31:42,000Z;0,77297973633;17,86181640625;0,00018187612
104;2026-08-20 08:31:43,0;2026-08-20T06:31:43,000Z;0,77297973633;17,86181640625;0,00019257143
105;2026-08-20 08:31:44,0;2026-08-20T06:31:43,999Z;0,77362060547;17,86181640625;0,00019257143
106;2026-08-20 08:31:44,100;2026-08-20T06:31:44,999Z;0,77297973633;17,86181640625;0,00019257143
107;2026-08-20 08:31:45,100;2026-08-20T06:31:46,000Z;0,77297973633;17,86181640625;0,00019257143
108;2026-08-20 08:31:47,0;2026-08-20T06:31:47,000Z;0,77297973633;17,86181640625;0,00019257143
109;2026-08-20 08:31:48,0;2026-08-20T06:31:47,999Z;0,77297973633;17,86181640625;0,00019257143
110;2026-08-20 08:31:48,100;2026-08-20T06:31:48,999Z;0,77362060547;17,86181640625;0,00019257143
111;2026-08-20 08:31:49,100;2026-08-20T06:31:50,000Z;0,77297973633;17,86181640625;0,00019257143
112;2026-08-20 08:31:51,0;2026-08-20T06:31:51,000Z;0,77297973633;17,86181640625;0,00019257143
113;2026-08-20 08:31:52,0;2026-08-20T06:31:51,999Z;0,77297973633;17,86181640625;0,00019257143
114;2026-08-20 08:31:52,100;2026-08-20T06:31:52,999Z;0,77297973633;17,86181640625;0,00019257143
115;2026-08-20 08:31:53,100;2026-08-20T06:31:54,000Z;0,77297973633;17,86181640625;0,00019257143
116;2026-08-20 08:31:55,0;2026-08-20T06:31:54,999Z;0,77297973633;17,86181640625;0,00019257143
117;2026-08-20 08:31:56,0;2026-08-20T06:31:55,999Z;0,77297973633;17,8447265625;0,00019257143
118;2026-08-20 08:31:56,100;2026-08-20T06:31:56,999Z;0,77297973633;17,86181640625;0,00019257143
119;2026-08-20 08:31:57,100;2026-08-20T06:31:58,000Z;0,77297973633;17,86181640625;0,00019257143
120;2026-08-20 08:31:59,0;2026-08-20T06:31:58,999Z;0,77362060547;17,86181640625;0,00019257143
121;2026-08-20 08:32:00,0;2026-08-20T06:31:59,999Z;0,77235412598;17,87841796875;0,00019257143
122;2026-08-20 08:32:00,100;2026-08-20T06:32:01,000Z;0,77297973633;17,86181640625;0,00018187612
123;2026-08-20 08:32:01,100;2026-08-20T06:32:02,000Z;0,77297973633;17,86181640625;0,00019257143
124;2026-08-20 08:32:03,0;2026-08-20T06:32:02,999Z;0,77362060547;17,86181640625;0,00019257143
125;2026-08-20 08:32:03,100;2026-08-20T06:32:03,999Z;0,77297973633;17,86181640625;0,00019257143
126;2026-08-20 08:32:04,100;2026-08-20T06:32:05,000Z;0,77362060547;17,86181640625;0,00019257143
127;2026-08-20 08:32:05,100;2026-08-20T06:32:06,000Z;0,77297973633;17,86181640625;0,00019257143
128;2026-08-20 08:32:07,0;2026-08-20T06:32:06,999Z;0,77297973633;17,86181640625;0,00018187612
129;2026-08-20 08:32:08,0;2026-08-20T06:32:07,999Z;0,77362060547;17,86181640625;0,00018187612
130;2026-08-20 08:32:08,100;2026-08-20T06:32:09,000Z;0,77297973633;17,8447265625;0,00019257143
131;2026-08-20 08:32:10,0;2026-08-20T06:32:10,000Z;0,77297973633;17,8447265625;0,00019257143
132;2026-08-20 08:32:11,0;2026-08-20T06:32:10,999Z;0,77297973633;17,86181640625;0,00019257143
133;2026-08-20 08:32:11,100;2026-08-20T06:32:11,999Z;0,77360534668;17,86181640625;0,00019257143
134;2026-08-20 08:32:12,100;2026-08-20T06:32:13,000Z;0,77297973633;17,86181640625;0,00019257143
135;2026-08-20 08:32:14,0;2026-08-20T06:32:14,000Z;0,77297973633;17,8447265625;0,00019257143
136;2026-08-20 08:32:15,0;2026-08-20T06:32:14,999Z;0,77297973633;17,86181640625;0,00019257143
137;2026-08-20 08:32:15,100;2026-08-20T06:32:15,999Z;0,77297973633;17,8447265625;0,00019257143
138;2026-08-20 08:32:16,100;2026-08-20T06:32:17,000Z;0,77297973633;17,8447265625;0,00019257143
139;2026-08-20 08:32:18,0;2026-08-20T06:32:18,000Z;0,77297973633;17,86181640625;0,00019257143
140;2026-08-20 08:32:19,0;2026-08-20T06:32:18,999Z;0,77297973633;17,86181640625;0,00018187612
141;2026-08-20 08:32:19,100;2026-08-20T06:32:19,999Z;0,77235412598;17,86181640625;0,00019257143
142;2026-08-20 08:32:20,100;2026-08-20T06:32:21,000Z;0,77297973633;17,8447265625;0,00019257143
143;2026-08-20 08:32:22,0;2026-08-20T06:32:21,999Z;0,77297973633;17,8447265625;0,00019257143
144;2026-08-20 08:32:23,0;2026-08-20T06:32:22,999Z;0,77297973633;17,8447265625;0,00019257143
145;2026-08-20 08:32:23,100;2026-08-20T06:32:23,999Z;0,77297973633;17,8447265625;0,00019257143
146;2026-08-20 08:32:24,100;2026-08-20T06:32:25,000Z;0,77297973633;17,8447265625;0,00019257143
147;2026-08-20 08:32:26,0;2026-08-20T06:32:25,999Z;0,77360534668;17,86181640625;0,00019257143
148;2026-08-20 08:32:27,0;2026-08-20T06:32:26,999Z;0,77360534668;17,86181640625;0,00019257143
149;2026-08-20 08:32:27,100;2026-08-20T06:32:28,000Z;0,77297973633;17,8447265625;0,00019257143
150;2026-08-20 08:32:28,100;2026-08-20T06:32:29,000Z;0,77297973633;17,8447265625;0,00019257143
